artist,description,height,image,price,size,title,url_id,width
Leo Mason,"An historic picture taken by legendary sports photographer (and hang glider) Leo Mason, flying over Beachy Head, England, in 1975.",12.0,"[u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX700_.jpg&quot;:[420,700],&quot;http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY500_.jpg&quot;:[500,833],&quot;http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX500_.jpg"":[300,500],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX700_.jpg"":[420,700],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX700_.jpg"":[""420"",""700""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY590_.jpg"":[""590"",""983""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX500_.jpg"":[""300"",""500""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY500_.jpg"":[""500"",""833""]}}],""24 x 40 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX700_.jpg"":[""420"",""700""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY590_.jpg"":[""590"",""983""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX500_.jpg"":[""300"",""500""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY500_.jpg']",288.0,"[u'12', u'20 in.']","Hang glider over Beachy Head,",B016VGBQNG,20.0
UNKNOWN (Press Archive Photo),"Stamps, captioning, and other printer's notations on verso. Original print from a newspaper archive. Marie Curie, born in Poland, and living in France, was a co-discoverer of Polonium and Radium, and co-recipient of the 1903 Nobel Prize in Physics, and the 1911 Noble Prize in Chemistry. This photograph, made 6 years before her death, shows a woman suffering from radiation poisoning, which she got while doing her landmark work.",7.0,"[u'http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71go314Cs%2BL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71go314Cs%2BL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71go314Cs%2BL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71go314Cs%2BL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31Wkg2SvX0L.jpg']",1200.0,"[u'7', u'5 in.']","Madame Curie, famous French scientist and co-discoverer of radium, in her Paris laboratory.,",B00QXNIRPI,5.0
Alex Forsey,Night Shot of the Chrysler and Empire State Building NY with light fog.,12.0,"[u'http://ecx.images-amazon.com/images/I/51r7C74iqXL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51r7C74iqXL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51r7C74iqXL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/51r7C74iqXL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg"":[""466"",""700""]}}],""40 x 60 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg"":[""466"",""700""]}}],""24 x 36 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg']",288.0,"[u'12', u'18 in.']","Night Light,",B016VGO0QG,18.0
,,,[],,,,B017MXLDYE,
Susan Copich,,,"[u'http://ecx.images-amazon.com/images/I/5154IwFP5DL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/5154IwFP5DL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/5154IwFP5DL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81376-bg8DL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81376-bg8DL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/81376-bg8DL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/81376-bg8DL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/5154IwFP5DL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81376-bg8DL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/5154IwFP5DL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/5154IwFP5DL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81376-bg8DL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41dEyUSeYcL.jpg', u'http://ecx.images-amazon.com/images/I/5154IwFP5DL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81376-bg8DL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/5154IwFP5DL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81376-bg8DL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SX500_.jpg"":[""333"",""500""]}}],""Medium"":[{""large"":""http://ecx.images-amazon.com/images/I/5154IwFP5DL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81376-bg8DL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/5154IwFP5DL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81376-bg8DL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SX500_.jpg"":[""333"",""500""]}}],""Large"":[{""large"":""http://ecx.images-amazon.com/images/I/5154IwFP5DL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81376-bg8DL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/5154IwFP5DL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81376-bg8DL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81376-bg8DL._SX500_.jpg']",3500.0,[u'Large'],"Spare the Rod,",B01BN93GN4,
Steven Lindner,Premium Lithograph printed on paper.,7.75,"[u'http://ecx.images-amazon.com/images/I/51AeaCLv3nL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51AeaCLv3nL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51AeaCLv3nL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51AeaCLv3nL.jpg', u'http://ecx.images-amazon.com/images/I/51AeaCLv3nL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51AeaCLv3nL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51AeaCLv3nL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51AeaCLv3nL.jpg', u'http://ecx.images-amazon.com/images/I/11adamklRaL.jpg']",120.0,"[u'7.75', u'9.75 in.']","Aerial View of Manhattan,",B01DCLTDZ6,9.75
Liz Wade,View of Chicago skyline at night as seen from the John Hancock Tower.,12.0,"[u'http://ecx.images-amazon.com/images/I/51d31Iv1zaL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51d31Iv1zaL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51d31Iv1zaL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/A1v93XsxziL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/A1v93XsxziL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/A1v93XsxziL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/A1v93XsxziL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51d31Iv1zaL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/A1v93XsxziL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51d31Iv1zaL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51d31Iv1zaL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1v93XsxziL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/A1v93XsxziL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/A1v93XsxziL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",215.0,"[u'12', u'18', u'0.1 in.']","Chicago Night Skyline,",B018248ELW,18.0
Daniel Grant,black and white toy camera image from the series 'homeland' 10 x 10 image size in edition of 50 (price increases as edition sells). printed on hahnemuhle bamboo sustainable paper and using soy based inks. each print is signed and numbered verso and delivered unframed and unmatted.,14.0,"[u'http://ecx.images-amazon.com/images/I/411PX8NRHwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/411PX8NRHwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/411PX8NRHwL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/810CGo47oeL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/810CGo47oeL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/411PX8NRHwL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/810CGo47oeL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/411PX8NRHwL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/411PX8NRHwL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/810CGo47oeL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",520.0,"[u'14', u'11', u'0.1 in.']","cypress hill,",B00DPX9014,11.0
,,,[],,,,B00RCJ318K,
J Coleman Miller,"J Coleman Miller's limited edition (25) plexi prints are archival inkjet prints on reflective paper, cold-pressed to thick 3/8 inch plexiglas edge polished to a jewel-like finish and mounted on aluminum dibond with a one inch aluminum standoff. Signed and numbered by the artist. Allow 2 weeks for production and delivery.",30.0,"[u'http://ecx.images-amazon.com/images/I/613nlUnbU5L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/613nlUnbU5L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/613nlUnbU5L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/A1RCvh9ek0L._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/A1RCvh9ek0L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/613nlUnbU5L._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/41csiK%2BRn0L._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb2"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:2,&quot;index&quot;:2,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/41csiK%2BRn0L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/A1RCvh9ek0L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/613nlUnbU5L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/613nlUnbU5L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1RCvh9ek0L._SY500_.jpg"":[500,375]},""variant"":""MAIN""},{""hiRes"":""http://ecx.images-amazon.com/images/I/81UAZxpZfmL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41csiK%2BRn0L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41csiK%2BRn0L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81UAZxpZfmL._SX500_.jpg"":[368,500],""http://ecx.images-amazon.com/images/I/81UAZxpZfmL._SY500_.jpg"":[500,680]},""variant"":""PT01""},{""hiRes"":""http://ecx.images-amazon.com/images/I/81UAZxpZfmL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41csiK%2BRn0L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41csiK%2BRn0L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81UAZxpZfmL._SX500_.jpg"":[368,500],""http://ecx.images-amazon.com/images/I/81UAZxpZfmL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",1525.0,"[u'30', u'24', u'2 in.']","Chupacabra,",B00DPY1XRC,24.0
Bence Bakonyi,"In 2013, Bence Bakonyi travelled the expanses of China, immersing and exploring a complex culture so different from his native one. What resulted is a new series entitled Cognition, where Bakonyi puts the viewer in the delicate position of a distant, outside spectator. It is only at this withdrawn vantage point that we are able to experience and comprehend a situation in its entirety, specifically 'the spirit of the group' as portrayed in these images taken in the natural wonders of Dunhuang and Zhangye Danxia. The artist wishes to capture not the singular figure, but the whole community as an individual entity - the way it moves in unity and the process through which the unknown is uncovered. The protagonists in the photographs represent the face of countless tourists, to whom the landscape was just as alien and fascinating as it was for Bakonyi when he documented it, capturing a shared experience that extends far beyond archival photography.",39.37,"[u'http://ecx.images-amazon.com/images/I/41xJpk38oSL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41xJpk38oSL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41xJpk38oSL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71i%2BFuCP3AL._SL1024_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71i%2BFuCP3AL._SY500_.jpg&quot;:[500,627],&quot;http://ecx.images-amazon.com/images/I/71i%2BFuCP3AL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/41xJpk38oSL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71i%2BFuCP3AL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41xJpk38oSL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41xJpk38oSL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71i%2BFuCP3AL._SX500_.jpg"":[399,500],""http://ecx.images-amazon.com/images/I/71i%2BFuCP3AL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41JVxCMQz1L.jpg']",5450.0,"[u'39.37', u'49.21 in.']","Cognition no. 3,",B013140GB4,49.21
,,,[],,,,B00T8669HA,
PhotoDF,"The cure for the common poster. Our high quality open edition digital art prints (giclées) are redefining what was traditionally the poster market. Available in pre-set standard sizes on paper or canvas, our Budget Editions (BED) collection is aggressively priced to meet your budget needs and offers the fresh, sophisticated imagery that is distinctively Grand Image. Please note, all prints are on loose paper, unmounted, and have an additional 1 inch trim border.",13.0,"[u'http://ecx.images-amazon.com/images/I/51uS1mqNsML._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51uS1mqNsML._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51uS1mqNsML._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg', u'http://ecx.images-amazon.com/images/I/51uS1mqNsML._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51uS1mqNsML._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg', u'http://ecx.images-amazon.com/images/I/117stFZA6dL.jpg', u'http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51uS1mqNsML._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg"":[""333"",""500""]}}],""20x30in."":[{""large"":""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51uS1mqNsML._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg"":[""333"",""500""]}}],""16x24in."":[{""large"":""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51uS1mqNsML._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg"":[""333"",""500""]}}],""13x20in."":[{""large"":""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51uS1mqNsML._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51uS1mqNsML.jpg']",40.0,"[u'13', u'20in.']",Nature Series 890 (paper),B0147U6XCC,20.0
William Dey,"A B&W image of the barren Coachella Valley desert landscape with it's iconic windmills against a stormy desert sky. This image was part of the Art Exhibition ""OZ Palm Springs"" at the Archangel Gallery Palm Springs. The barren desert against a stormy desert sky representing the Coachella Valley as the desert's ""Kansas"". This piece is 24"" X 16"" printed on metal and ready to hang , Signed Numbered Limited Edition from the William Dey Signature line.",16.0,"[u'http://ecx.images-amazon.com/images/I/618%2BI6vNPRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/618%2BI6vNPRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/618%2BI6vNPRL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/A19B5x08R8L._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/A19B5x08R8L._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/A19B5x08R8L._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/A19B5x08R8L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/618%2BI6vNPRL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/A19B5x08R8L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/618%2BI6vNPRL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/618%2BI6vNPRL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A19B5x08R8L._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/A19B5x08R8L._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/A19B5x08R8L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",521.0,"[u'16', u'24', u'1 in.']","NO PLACE LIKE HOME BLACK AND WHITE 2,",B0129SNA34,24.0
